customer_key,customer_id,customer_name,customer_address,customer_email,first_purchase_date
38204,91428,Kristian Rikardsen Løken,"VAN NUYS, CA, USA",kristianrikardsenløken@gmail.com,2018-12-22
38205,56753,André Robert Bossert,"DEARBORN, MI, USA",andrérobertbossert@gmail.com,2018-12-22
38206,47988,Lucia Haro,"DICKINSON, ND, USA",luciaharo@gmail.com,2018-12-22
38207,39138,Muhammad Hatta Rajasa,"ROSEBURG, OR, USA",muhammadhattarajasa@gmail.com,2018-12-22
38208,66039,Kristin Phillips-Hill,"PRESTON, ID, USA",kristinphillips-hill@gmail.com,2018-12-22
38209,67956,Patti Austin,"ROSICLARE, IL, USA",pattiaustin@gmail.com,2018-12-22
38210,75774,Dean Whyte,"ORMOND BEACH, FL, USA",deanwhyte@gmail.com,2018-12-22
38211,81762,Nelson Stokley,"DIGHTON, KS, USA",nelsonstokley@gmail.com,2018-12-22
38212,67135,Ed Romanoff,"HANOVER, KS, USA",edromanoff@gmail.com,2018-12-22
38213,87487,Duncan White,"LAKE JACKSON, TX, USA",duncanwhite@gmail.com,2018-12-22
38214,21553,Marcelo Broli,"COLUMBIA CITY, IN, USA",marcelobroli@gmail.com,2018-12-22
38215,10959,Gary Cooper,"BRADFORD, PA, USA",garycooper@gmail.com,2018-12-22
38216,53402,Ernest Ndukwe,"BELLE MEAD, NJ, USA",ernestndukwe@gmail.com,2018-12-22
38217,96246,Pablo Webster,"WEST BRANCH, MI, USA",pablowebster@gmail.com,2018-12-22
38218,52922,Graeme Reichman,"CHATOM, AL, USA",graemereichman@gmail.com,2018-12-22
38219,70966,Russell Merriman,"MANSFIELD, LA, USA",russellmerriman@gmail.com,2018-12-22
38220,45546,Darren Rooney,"TULARE, CA, USA",darrenrooney@gmail.com,2018-12-22
38221,39270,Yu Takahashi,"EAST CHICAGO, IN, USA",yutakahashi@gmail.com,2018-12-22
38222,89489,Ross Chisholm,"BEEVILLE, TX, USA",rosschisholm@gmail.com,2018-12-22
38223,44019,Margaret Rose Henry,"RIPLEY, MS, USA",margaretrosehenry@gmail.com,2018-12-22
38224,99840,Skip Young,"PENSACOLA, FL, USA",skipyoung@gmail.com,2018-12-22
38225,44993,Francesco Pianeta,"CLEARWATER, FL, USA",francescopianeta@gmail.com,2018-12-22
38226,16242,Amanda Spratt,"BELMONT, MA, USA",amandaspratt@gmail.com,2018-12-22
38227,91638,Pat Cunningham,"GUAYNABO, PR, PRI",patcunningham@gmail.com,2018-12-22
38228,72735,Russell Davies,"ALBANY, MN, USA",russelldavies@gmail.com,2018-12-22
38229,92935,Christopher Snyder,"SENECA, PA, USA",christophersnyder@gmail.com,2018-12-22
38230,45998,Ronjay Enrile,"OWATONNA, MN, USA",ronjayenrile@gmail.com,2018-12-23
38231,86274,Ciara Johanna Metcalfe,"MONTEREY, CA, USA",ciarajohannametcalfe@gmail.com,2018-12-23
38232,23869,Jimmy Clanton,"FOXBOROUGH, MA, USA",jimmyclanton@gmail.com,2018-12-23
38233,28688,Mike Morin,"LAWRENCE, KS, USA",mikemorin@gmail.com,2018-12-23
38234,91081,H Lalbiakthanga,"NEW CASTLE, PA, USA",hlalbiakthanga@gmail.com,2018-12-23
38235,93564,Adelino William Gonsalves,"SAN LUIS OBISPO, CA, USA",adelinowilliamgonsalves@gmail.com,2018-12-23
38236,98732,Udo Voigt,"GLENNALLEN, AK, USA",udovoigt@gmail.com,2018-12-23
38237,90868,Bob Rowse,"HORSE CAVE, KY, USA",bobrowse@gmail.com,2018-12-23
38238,85017,Lenine Cunha,"HUDSON, FL, USA",leninecunha@gmail.com,2018-12-23
38239,88847,Ariana Savalas,"GRAFTON, WV, USA",arianasavalas@gmail.com,2018-12-23
38240,12155,Hakan Peker,"FAYETTEVILLE, NC, USA",hakanpeker@gmail.com,2018-12-23
38241,83963,Louis Renninger,"SOUTH EL MONTE, CA, USA",louisrenninger@gmail.com,2018-12-23
38242,69110,Jovanka Broz,"BREMEN, GA, USA",jovankabroz@gmail.com,2018-12-23
38243,52705,Eugene Grebenik,"SYLMAR, CA, USA",eugenegrebenik@gmail.com,2018-12-23
38244,93651,Dick Dreissigacker,"WEST ALLIS, WI, USA",dickdreissigacker@gmail.com,2018-12-23
38245,88494,Barbara Cooney,"GRANITE FALLS, MN, USA",barbaracooney@gmail.com,2018-12-23
38246,39808,Yuji Nakagawa,"NEWPORT, RI, USA",yujinakagawa@gmail.com,2018-12-23
38247,82080,Mike Novick,"ARDMORE, OK, USA",mikenovick@gmail.com,2018-12-23
38248,79556,José Albi,"CANTON, IL, USA",joséalbi@gmail.com,2018-12-23
38249,12828,Bridget Elizabeth Sloan,"ZACHARY, LA, USA",bridgetelizabethsloan@gmail.com,2018-12-23
38250,87890,Hossam Salah Eldeen,"PEAPACK, NJ, USA",hossamsalaheldeen@gmail.com,2018-12-23
38251,31160,Jacqueline Hernandez,"DUBOIS, PA, USA",jacquelinehernandez@gmail.com,2018-12-23
38252,53484,Eric Harrower,"BERWICK, PA, USA",ericharrower@gmail.com,2018-12-23
38253,73167,"Suzanne ""Crazy Eyes"" Warren","BERKELEY HEIGHTS, NJ, USA","suzanne""crazyeyes""warren@gmail.com",2018-12-23
38254,34852,Joan Sardà i Dexeus,"LAUDERDALE LAKES, FL, USA",joansardàidexeus@gmail.com,2018-12-23
38255,58665,Silvestre Igoa,"SYLVESTER, GA, USA",silvestreigoa@gmail.com,2018-12-23
38256,44518,Alfonso de Senillosa,"NEEDHAM, MA, USA",alfonsodesenillosa@gmail.com,2018-12-23
38257,19808,Daniel R. Foley,"SILOAM SPRINGS, AR, USA",danielr.foley@gmail.com,2018-12-23
38258,80585,Donald Jay Beardslee,"DES PLAINES, IL, USA",donaldjaybeardslee@gmail.com,2018-12-23
38259,95002,Shaun Garnett,"SULLIVAN, MO, USA",shaungarnett@gmail.com,2018-12-23
38260,54691,Tyrone Yates,"SYRACUSE, NY, USA",tyroneyates@gmail.com,2018-12-23
38261,36658,Kaiser Tufail,"GUAYAMA PUEBLO, PR, PRI",kaisertufail@gmail.com,2018-12-23
38262,14740,Cyrille Gossard,"PRINCETON, MN, USA",cyrillegossard@gmail.com,2018-12-23
38263,20356,Manuel Marengo,"CLAREMORE, OK, USA",manuelmarengo@gmail.com,2018-12-23
38264,49087,Komlan Mally,"FT THOMAS, KY, USA",komlanmally@gmail.com,2018-12-23
38265,18124,San Quinn,"ADA, OK, USA",sanquinn@gmail.com,2018-12-23
38266,24921,Joseph Philippe Baby Casgrain,"LAGRANGE, KY, USA",josephphilippebabycasgrain@gmail.com,2018-12-23
38267,84392,Amy Carter,"SENECA, PA, USA",amycarter@gmail.com,2018-12-23
38268,62057,Allan Whitenack Snyder,"ESCONDIDO, CA, USA",allanwhitenacksnyder@gmail.com,2018-12-23
38269,40291,Hiroshi Gondoh,"BOONE, IA, USA",hiroshigondoh@gmail.com,2018-12-23
38270,16344,Federico Barba,"SONORA, CA, USA",federicobarba@gmail.com,2018-12-23
38271,28016,Jozef Valachovič,"COPLEY, OH, USA",jozefvalachovič@gmail.com,2018-12-23
38272,29611,Annapurni Subramaniam,"WARRENSVILLE HEIGHTS, OH, USA",annapurnisubramaniam@gmail.com,2018-12-23
38273,66777,Michael Colvin,"GREENSBURG, PA, USA",michaelcolvin@gmail.com,2018-12-23
38274,63937,Jovan Sterija Popović,"LANCASTER, OH, USA",jovansterijapopović@gmail.com,2018-12-23
38275,54145,Walter Kasper,"PUTNAM, CT, USA",walterkasper@gmail.com,2018-12-23
38276,81253,Arno Kopecky,"SOUTH WILLIAMSON, KY, USA",arnokopecky@gmail.com,2018-12-23
38277,46813,Rasmus Lynge Christensen,"SPRINGFIELD, MN, USA",rasmuslyngechristensen@gmail.com,2018-12-23
38278,78958,Meinolf Mehls,"HANNIBAL, MO, USA",meinolfmehls@gmail.com,2018-12-23
38279,58643,Ivan Močinić,"OSCEOLA, NE, USA",ivanmočinić@gmail.com,2018-12-23
38280,16670,Stokley Williams,"SIDNEY, MT, USA",stokleywilliams@gmail.com,2018-12-23
38281,90068,Freddie N. Webb,"VAIL, CO, USA",freddien.webb@gmail.com,2018-12-23
38282,59069,Johannes Focher,"MALONE, NY, USA",johannesfocher@gmail.com,2018-12-23
38283,99237,Trevor Morgan,"NEW ROADS, LA, USA",trevormorgan@gmail.com,2018-12-23
38284,14023,Frank Giampaolo,"NILES, MI, USA",frankgiampaolo@gmail.com,2018-12-23
38285,48002,Nader Guirat,"DECATUR, IL, USA",naderguirat@gmail.com,2018-12-23
38286,65938,Sunshine,"ST MARYS, PA, USA",sunshine@gmail.com,2018-12-23
38287,41274,Bejaratana Rajasuda Sirisobhabannavadi,"SUPERIOR, MT, USA",bejaratanarajasudasirisobhabannavadi@gmail.com,2018-12-23
38288,55508,Harry Turtledove,"ELBOW LAKE, MN, USA",harryturtledove@gmail.com,2018-12-23
38289,64719,Sir Fairfax Moresby,"MCCOOK, NE, USA",sirfairfaxmoresby@gmail.com,2018-12-23
38290,42922,William C. Hammond,"LIHUE, HI, USA",williamc.hammond@gmail.com,2018-12-23
38291,27377,Norman Christie,"SHELDON, IA, USA",normanchristie@gmail.com,2018-12-23
38292,72357,Yevgeni Yevgenyevich Khrabrostin,"ENNIS, MT, USA",yevgeniyevgenyevichkhrabrostin@gmail.com,2018-12-23
38293,26517,Nie Haisheng,"EDGERTON, WI, USA",niehaisheng@gmail.com,2018-12-23
38294,53013,Werner Lupberger,"MANNING, SC, USA",wernerlupberger@gmail.com,2018-12-23
38295,88287,Angelika Niebler,"PORT ARTHUR, TX, USA",angelikaniebler@gmail.com,2018-12-23
38296,98489,Kirkland Charles Barker,"SIMI VALLEY, CA, USA",kirklandcharlesbarker@gmail.com,2018-12-23
38297,86294,Beatrix of Nuremberg,"GRASS VALLEY, CA, USA",beatrixofnuremberg@gmail.com,2018-12-23
38298,46643,Bob Dernier,"BERKELEY, CA, USA",bobdernier@gmail.com,2018-12-23
38299,47964,William Alexander Harris,"COFFEYVILLE, KS, USA",williamalexanderharris@gmail.com,2018-12-23
38300,43238,Wayne L. Marston,"RED WING, MN, USA",waynel.marston@gmail.com,2018-12-23
38301,60289,Paul Longden,"KENTON, OH, USA",paullongden@gmail.com,2018-12-23
38302,19498,Wu Yin,"WAILUKU, HI, USA",wuyin@gmail.com,2018-12-23
38303,90381,Bevis Mugabi,"KNOXVILLE, IA, USA",bevismugabi@gmail.com,2018-12-23
38304,89331,Bob Lane,"BOWLING GREEN, KY, USA",boblane@gmail.com,2018-12-23
38305,89562,Hojjat Sedghi,"PAWNEE CITY, NE, USA",hojjatsedghi@gmail.com,2018-12-23
38306,37217,Ralph Walpole,"HAWKINSVILLE, GA, USA",ralphwalpole@gmail.com,2018-12-23
38307,46500,Toba,"EASTMAN, GA, USA",toba@gmail.com,2018-12-23
38308,72916,Dan Dempsey,"ADA, OK, USA",dandempsey@gmail.com,2018-12-23
38309,39310,Edino Steele,"WADESBORO, NC, USA",edinosteele@gmail.com,2018-12-23
38310,93758,Cec Dixon,"GLOBE, AZ, USA",cecdixon@gmail.com,2018-12-23
38311,22763,Larissa Lam,"EATON RAPIDS, MI, USA",larissalam@gmail.com,2018-12-23
38312,84201,Mike Cather,"PORT GIBSON, MS, USA",mikecather@gmail.com,2018-12-23
38313,63730,Gwyn Nicholls,"PISCATAWAY, NJ, USA",gwynnicholls@gmail.com,2018-12-23
38314,12749,Paavo Rantanen,"CRYSTAL CITY, MO, USA",paavorantanen@gmail.com,2018-12-23
38315,49595,Clive Philp,"CHARDON, OH, USA",clivephilp@gmail.com,2018-12-23
38316,54176,Jodi Tod-Elliott,"HOPKINSVILLE, KY, USA",joditod-elliott@gmail.com,2018-12-23
38317,64128,Cornelius Jansen,"BELLINGHAM, WA, USA",corneliusjansen@gmail.com,2018-12-23
38318,92886,Dave Petrie,"WEBSTER, SD, USA",davepetrie@gmail.com,2018-12-23
38319,83678,Róger Mejía,"BEDFORD, VA, USA",rógermejía@gmail.com,2018-12-23
38320,87063,Roy Kaia,"REEDSPORT, OR, USA",roykaia@gmail.com,2018-12-23
38321,48785,Gioacchino Failla,"CHILTON, WI, USA",gioacchinofailla@gmail.com,2018-12-23
38322,89717,Henry King Stanford,"CENTREVILLE, IL, USA",henrykingstanford@gmail.com,2018-12-23
38323,36617,Pablo Piñones Arce,"BARNESVILLE, OH, USA",pablopiñonesarce@gmail.com,2018-12-23
38324,82443,Stefano Lilipaly,"CARROLL, IA, USA",stefanolilipaly@gmail.com,2018-12-23
38325,11460,Kirmen Uribe,"BETHESDA, MD, USA",kirmenuribe@gmail.com,2018-12-23
38326,83185,Miodrag Radović,"BRUNSWICK, GA, USA",miodragradović@gmail.com,2018-12-23
38327,73693,Gianluca Toscano,"COLDWATER, OH, USA",gianlucatoscano@gmail.com,2018-12-23
38328,63344,Charles Gordon Timms,"NORFOLK, NE, USA",charlesgordontimms@gmail.com,2018-12-23
38329,36626,Edward Hopkins,"DE SMET, SD, USA",edwardhopkins@gmail.com,2018-12-24
38330,89403,Josiah Williams Pearce,"LAVONIA, GA, USA",josiahwilliamspearce@gmail.com,2018-12-24
38331,26444,Ryan Jensen,"WALNUT RIDGE, AR, USA",ryanjensen@gmail.com,2018-12-24
38332,82327,Meshell Ndegeocello,"EUFAULA, AL, USA",meshellndegeocello@gmail.com,2018-12-24
38333,20523,The Lord Hervey,"PRATTVILLE, AL, USA",thelordhervey@gmail.com,2018-12-24
38334,77480,Gordon Bradley,"PERRYTON, TX, USA",gordonbradley@gmail.com,2018-12-24
38335,76145,Stanislav Karasi,"WEST MEMPHIS, AR, USA",stanislavkarasi@gmail.com,2018-12-24
38336,19935,Edward Johnson,"QUANAH, TX, USA",edwardjohnson@gmail.com,2018-12-24
38337,50342,John Barton Grimwood,"LIVINGSTON, TN, USA",johnbartongrimwood@gmail.com,2018-12-24
38338,47870,Mimi Stewart,"DUBUQUE, IA, USA",mimistewart@gmail.com,2018-12-24
38339,45811,Hilda Kari,"REDMOND, WA, USA",hildakari@gmail.com,2018-12-24
38340,71650,Sándor Tihanyi,"WINDSOR, NC, USA",sándortihanyi@gmail.com,2018-12-24
38341,79502,Han Ji-ho,"EAST POINT, GA, USA",hanji-ho@gmail.com,2018-12-24
38342,38215,Leonard Joseph Birchall,"WEST ROXBURY, MA, USA",leonardjosephbirchall@gmail.com,2018-12-24
38343,85748,Edward Thomas,"VICKSBURG, MS, USA",edwardthomas@gmail.com,2018-12-24
38344,79266,Bal Kadbet,"POCAHONTAS, AR, USA",balkadbet@gmail.com,2018-12-24
38345,32836,Elias Atmatsidis,"WILLIAMSTOWN, KY, USA",eliasatmatsidis@gmail.com,2018-12-24
38346,94543,Schelto Patijn,"SPRINGDALE, AR, USA",scheltopatijn@gmail.com,2018-12-24
38347,61116,Earl Palmer,"PRAGUE, OK, USA",earlpalmer@gmail.com,2018-12-24
38348,51828,"Milagros ""Mili"" Urién","WALTON, NY, USA","milagros""mili""urién@gmail.com",2018-12-24
38349,59104,Andy Riley,"MINDEN, NE, USA",andyriley@gmail.com,2018-12-24
38350,71129,Rutger Beke,"TOMBALL, TX, USA",rutgerbeke@gmail.com,2018-12-24
38351,87925,Arthur Ferdinand Yencken,"POTSDAM, NY, USA",arthurferdinandyencken@gmail.com,2018-12-24
38352,47959,Sevilay İmamoğlu,"W BLOOMFIELD, MI, USA",sevilayi̇mamoğlu@gmail.com,2018-12-24
38353,19971,Thomas Stephen Caton,"ATLANTIC, IA, USA",thomasstephencaton@gmail.com,2018-12-24
38354,17059,Ray King,"BELCOURT, ND, USA",rayking@gmail.com,2018-12-24
38355,40863,Graham Glenn,"BERRIEN CENTER, MI, USA",grahamglenn@gmail.com,2018-12-24
38356,63996,Ushiomaru Motoyasu,"HAMILTON, OH, USA",ushiomarumotoyasu@gmail.com,2018-12-24
38357,85684,David Raleigh,"MIRADERO, PR, PRI",davidraleigh@gmail.com,2018-12-24
38358,92277,Mista Silva,"RIDLEY PARK, PA, USA",mistasilva@gmail.com,2018-12-24
38359,14212,Harvey Kelly,"ALLEN, TX, USA",harveykelly@gmail.com,2018-12-24
38360,60756,Sarang Rawat,"NORTHRIDGE, CA, USA",sarangrawat@gmail.com,2018-12-24
38361,21856,Manuel Scavone,"REYNOLDS, GA, USA",manuelscavone@gmail.com,2018-12-24
38362,88053,Marko Jošilo,"FOUNTAIN VALLEY, CA, USA",markojošilo@gmail.com,2018-12-24
38363,49303,Ante Trumbić,"CARIBOU, ME, USA",antetrumbić@gmail.com,2018-12-24
38364,43674,Javier Goñi Lopéz,"EVANSTON, WY, USA",javiergoñilopéz@gmail.com,2018-12-24
38365,70601,Sergio Albeverio,"BAGLEY, MN, USA",sergioalbeverio@gmail.com,2018-12-24
38366,11532,Phil Vance,"MIDDLETOWN, DE, USA",philvance@gmail.com,2018-12-24
38367,97582,Rowin van Zaanen,"WESTERVILLE, OH, USA",rowinvanzaanen@gmail.com,2018-12-24
38368,76818,Addie Wagenknecht,"RED CLOUD, NE, USA",addiewagenknecht@gmail.com,2018-12-24
38369,45217,Taymuraz Dyakonov,"MCCAMEY, TX, USA",taymurazdyakonov@gmail.com,2018-12-24
38370,99245,Nguyen Anh 9,"SULPHUR SPRINGS, TX, USA",nguyenanh9@gmail.com,2018-12-24
38371,23717,Katarína Mravíková,"COVINA, CA, USA",katarínamravíková@gmail.com,2018-12-24
38372,44655,Saburō Kitajima,"NORTH ADAMS, MA, USA",saburōkitajima@gmail.com,2018-12-24
38373,71876,Sergei Krayev,"POST FALLS, ID, USA",sergeikrayev@gmail.com,2018-12-24
38374,19657,James Gunnar Nixon #1,"MARTINEZ, CA, USA",jamesgunnarnixon#1@gmail.com,2018-12-24
38375,76646,J. M. G. Le Clézio,"ROCHESTER, IN, USA",j.m.g.leclézio@gmail.com,2018-12-24
38376,76785,Farooq Shah,"LYONS, NJ, USA",farooqshah@gmail.com,2018-12-24
38377,39694,Luis Vicente Otin,"STAFFORD, KS, USA",luisvicenteotin@gmail.com,2018-12-24
38378,21422,Kate Ellis,"MARLETTE, MI, USA",kateellis@gmail.com,2018-12-24
38379,50261,Njabulo Ndlovu,"HOLLYWOOD, CA, USA",njabulondlovu@gmail.com,2018-12-24
38380,84984,Juan Antonio Ríos,"LEWISTOWN, PA, USA",juanantonioríos@gmail.com,2018-12-24
38381,75587,Κωνσταντῖνος Ι΄ Δούκας,"WARE, MA, USA",κωνσταντῖνοςι΄δούκας@gmail.com,2018-12-24
38382,34934,Fred Gladding,"WESTON, WI, USA",fredgladding@gmail.com,2018-12-24
38383,23813,Li Dong-Woon,"TOOELE, UT, USA",lidong-woon@gmail.com,2018-12-24
38384,13780,Daren Lewis Dykes,"MOUNTAIN CITY, TN, USA",darenlewisdykes@gmail.com,2018-12-24
38385,43645,Chi Chi Gonzalez,"LYNN, MA, USA",chichigonzalez@gmail.com,2018-12-24
38386,76845,Wálter Machado da Silva,"FREMONT, NE, USA",wáltermachadodasilva@gmail.com,2018-12-24
38387,79541,Micheal Oladimeji Faborode,"LAKEWOOD, WA, USA",michealoladimejifaborode@gmail.com,2018-12-24
38388,15970,"William ""Scot"" McCauley","FARGO, ND, USA","william""scot""mccauley@gmail.com",2018-12-24
38389,81601,Marcus Albert Reno,"KREMMLING, CO, USA",marcusalbertreno@gmail.com,2018-12-24
38390,65487,Petey Greene,"YREKA, CA, USA",peteygreene@gmail.com,2018-12-24
38391,49316,Alejandro Quiroz Galvez,"ROSLYN, NY, USA",alejandroquirozgalvez@gmail.com,2018-12-24
38392,96129,Jason Gallian,"PHILLIPSBURG, KS, USA",jasongallian@gmail.com,2018-12-24
38393,24212,Chris Morris,"WEST LAFAYETTE, IN, USA",chrismorris@gmail.com,2018-12-24
38394,98716,Seán Marty Lockhart (born Seán Martin Lockhart),"CANTON, SD, USA",seánmartylockhart(bornseánmartinlockhart)@gmail.com,2018-12-24
38395,36248,Theo Helfrich,"HOPE, AR, USA",theohelfrich@gmail.com,2018-12-24
38396,37057,Aleksandar Atanacković,"WILD ROSE, WI, USA",aleksandaratanacković@gmail.com,2018-12-24
38397,84826,R. C. Johnson,"CENTREVILLE, IL, USA",r.c.johnson@gmail.com,2018-12-24
38398,75804,Tatenda Maturure,"APPLETON, WI, USA",tatendamaturure@gmail.com,2018-12-24
38399,52651,Wang Chin-Fang,"AGANA HEIGHTS, GU, GUM",wangchin-fang@gmail.com,2018-12-24
38400,55423,Paul David Atkins,"SEMINOLE, OK, USA",pauldavidatkins@gmail.com,2018-12-24
38401,44033,Lutz Gerresheim,"BEAVER, UT, USA",lutzgerresheim@gmail.com,2018-12-24
38402,36107,Aria Giovanni,"WABASH, IN, USA",ariagiovanni@gmail.com,2018-12-24
38403,90252,Patrick Corcoran,"WEST LAFAYETTE, IN, USA",patrickcorcoran@gmail.com,2018-12-24
38404,88854,Tarean Folston,"BAGLEY, MN, USA",tareanfolston@gmail.com,2018-12-24
38405,14071,Audrey Smith,"SALINE, MI, USA",audreysmith@gmail.com,2018-12-25
38406,35378,Tamara Tilinger,"MARION, VA, USA",tamaratilinger@gmail.com,2018-12-25
38407,14080,Thomas Murdoch,"GARDEN CITY, MI, USA",thomasmurdoch@gmail.com,2018-12-25
38408,66675,Joëlle Wintrebert,"DANVILLE, KY, USA",joëllewintrebert@gmail.com,2018-12-25
38409,18898,Lincoln Tyrone Lee,"ALLEGAN, MI, USA",lincolntyronelee@gmail.com,2018-12-25
38410,99025,James A. D. Richards,"NEWNAN, GA, USA",jamesa.d.richards@gmail.com,2018-12-25
38411,48004,Anatole Broyard,"SYLACAUGA, AL, USA",anatolebroyard@gmail.com,2018-12-25
38412,27895,Kimberly Wright Cassidy,"MILES CITY, MT, USA",kimberlywrightcassidy@gmail.com,2018-12-25
38413,55917,David Anderson,"LAURINBURG, NC, USA",davidanderson@gmail.com,2018-12-25
38414,97699,Enrique Tomás González Sepúlveda,"ANNA, IL, USA",enriquetomásgonzálezsepúlveda@gmail.com,2018-12-25
38415,50086,Kevin John Sheldon,"CLEARWATER, FL, USA",kevinjohnsheldon@gmail.com,2018-12-25
38416,43516,Matthew Campfield,"SOUTH JORDAN, UT, USA",matthewcampfield@gmail.com,2018-12-25
38417,26620,Valeriya Dimitrova Yordanova,"KINSTON, NC, USA",valeriyadimitrovayordanova@gmail.com,2018-12-25
38418,79142,William John Browning,"MURRAY, KY, USA",williamjohnbrowning@gmail.com,2018-12-25
38419,90097,Sun Hwan Chung,"HEREFORD, TX, USA",sunhwanchung@gmail.com,2018-12-25
38420,31682,Kartik Seshadri,"LEXINGTON, MO, USA",kartikseshadri@gmail.com,2018-12-25
38421,40942,Ernie Oravetz,"DEER RIVER, MN, USA",ernieoravetz@gmail.com,2018-12-25
38422,51689,Spencer Jones,"WAGNER, SD, USA",spencerjones@gmail.com,2018-12-25
38423,30104,Bill Beagle,"DONIPHAN, MO, USA",billbeagle@gmail.com,2018-12-25
38424,19202,Konstantin Kadeyev,"LOMA LINDA, CA, USA",konstantinkadeyev@gmail.com,2018-12-25
38425,98945,Tom Burrows,"RANSOM, KS, USA",tomburrows@gmail.com,2018-12-25
38426,65645,Udo Jürgens,"MORA, MN, USA",udojürgens@gmail.com,2018-12-25
38427,39994,Igor Grivennikov,"FOSSTON, MN, USA",igorgrivennikov@gmail.com,2018-12-25
38428,95075,Michael Landy,"ANDERSON, IN, USA",michaellandy@gmail.com,2018-12-25
38429,16292,Vitaliy Olehovych Kvashuk,"BATAVIA, NY, USA",vitaliyolehovychkvashuk@gmail.com,2018-12-25
38430,37859,Luke Falk,"RENSSELAER, IN, USA",lukefalk@gmail.com,2018-12-25
38431,80101,Ian Gore,"OLYMPIA, WA, USA",iangore@gmail.com,2018-12-25
38432,80398,Red Death Mask,"FORT MOHAVE, AZ, USA",reddeathmask@gmail.com,2018-12-25
38433,36806,Albert Jenks,"VICTORIA, TX, USA",albertjenks@gmail.com,2018-12-25
38434,41438,Jeremy Lawlor,"PEARSALL, TX, USA",jeremylawlor@gmail.com,2018-12-25
38435,50510,Riccardo Patrese,"RIVER FALLS, WI, USA",riccardopatrese@gmail.com,2018-12-25
38436,54837,Richard Turner,"FORSYTH, GA, USA",richardturner@gmail.com,2018-12-25
38437,96136,René Matte,"LAKELAND, GA, USA",renématte@gmail.com,2018-12-25
38438,63581,Bishnu S. Atal,"ISHPEMING, MI, USA",bishnus.atal@gmail.com,2018-12-25
38439,38293,Jim Peterik,"FALL RIVER, MA, USA",jimpeterik@gmail.com,2018-12-25
38440,37102,Jean-Baptiste Delille,"WESTLAKE, OH, USA",jean-baptistedelille@gmail.com,2018-12-25
38441,95407,John O'Brien,"ST PAUL, NE, USA",johno'brien@gmail.com,2018-12-25
38442,25348,Bill Steen,"JOSHUA TREE, CA, USA",billsteen@gmail.com,2018-12-25
38443,36962,Aderlan Silva,"ALEXANDRIA BAY, NY, USA",aderlansilva@gmail.com,2018-12-25
38444,53407,Niobe of the Voreni,"RIDGECREST, CA, USA",niobeofthevoreni@gmail.com,2018-12-25
38445,91649,Ian Wilkinson,"CANADIAN, TX, USA",ianwilkinson@gmail.com,2018-12-25
38446,99454,Supanat Chalermchaichareonkij,"WERNERSVILLE, PA, USA",supanatchalermchaichareonkij@gmail.com,2018-12-25
38447,65508,Louis Abell,"KOSCIUSKO, MS, USA",louisabell@gmail.com,2018-12-25
38448,68978,Jocelyn Hunt,"CLINTON, OK, USA",jocelynhunt@gmail.com,2018-12-25
38449,70807,Edmond Sandoz,"FORT HARRISON, MT, USA",edmondsandoz@gmail.com,2018-12-25
38450,44965,Alexander Luria,"HILLSBORO, TX, USA",alexanderluria@gmail.com,2018-12-25
38451,48051,Joseph Gustave Ernest Allard,"MOCKSVILLE, NC, USA",josephgustaveernestallard@gmail.com,2018-12-25
38452,90578,Youssouf Kamara,"PINE RIDGE, SD, USA",youssoufkamara@gmail.com,2018-12-25
38453,62884,Daniel Somers,"EIELSON AFB, AK, USA",danielsomers@gmail.com,2018-12-25
38454,82894,Ole Robert Sunde,"ODESSA, WA, USA",olerobertsunde@gmail.com,2018-12-25
38455,18860,Dias Madiyarov,"FORT KNOX, KY, USA",diasmadiyarov@gmail.com,2018-12-25
38456,69226,Harry Bild,"AZLE, TX, USA",harrybild@gmail.com,2018-12-25
38457,73934,Hu Yulan,"HUNTINGTON PARK, CA, USA",huyulan@gmail.com,2018-12-25
38458,75184,Mariya Slokotovich,"GONZALES, TX, USA",mariyaslokotovich@gmail.com,2018-12-25
38459,48691,China Forbes,"GASTONIA, NC, USA",chinaforbes@gmail.com,2018-12-25
38460,29114,Ineke van Gent,"HUTCHINSON, MN, USA",inekevangent@gmail.com,2018-12-25
38461,68121,Mijaín López Núñez,"O'FALLON, MO, USA",mijaínlópeznúñez@gmail.com,2018-12-25
